index, file, trace_file_size, selected_greedy, score_rowsum, score_unitarian, score_block_target
1722, "exemplar_000900", 8668, 0, 13264, 0, 0
1723, "exemplar_001678", 8668, 0, 13718, 0, 0
1724, "exemplar_002248", 8668, 0, 13680, 0, 0
1725, "exemplar_000773", 8668, 0, 13734, 0, 0
1726, "exemplar_002187", 8668, 0, 13730, 0, 0
1727, "exemplar_000055", 8668, 0, 13707, 0, 0
1728, "exemplar_002762", 8668, 0, 13742, 0, 0
1729, "exemplar_002044", 8668, 0, 13730, 0, 0
1730, "exemplar_003967", 8668, 0, 13741, 0, 0
1731, "exemplar_004298", 8668, 0, 13646, 0, 0
1732, "exemplar_001010", 8668, 0, 13742, 0, 0
1733, "exemplar_002641", 8668, 0, 13752, 0, 0
1734, "exemplar_004515", 8668, 0, 13742, 0, 0
1735, "exemplar_000029", 8668, 0, 13594, 0, 0
1736, "exemplar_001248", 8668, 0, 13553, 0, 0
1737, "exemplar_001898", 8668, 0, 13676, 0, 0
1738, "exemplar_003026", 8668, 0, 13620, 0, 0
1739, "exemplar_001591", 8668, 0, 13745, 0, 0
1740, "exemplar_001358", 8668, 0, 13709, 0, 0
1741, "exemplar_002366", 8668, 0, 13732, 0, 0
1742, "exemplar_003284", 8668, 0, 13763, 0, 0
1743, "exemplar_000385", 8668, 0, 13738, 0, 0
1744, "exemplar_003495", 8668, 0, 13429, 0, 0
1745, "exemplar_001076", 8668, 0, 13752, 0, 0
1746, "exemplar_004785", 8668, 0, 13746, 0, 0
1747, "exemplar_000726", 8668, 0, 13726, 0, 0
1748, "exemplar_003359", 8668, 0, 13710, 0, 0
1749, "exemplar_003902", 8668, 0, 13679, 0, 0
1750, "exemplar_003131", 8668, 0, 13788, 0, 0
1751, "exemplar_000493", 8668, 0, 13711, 0, 0
1752, "exemplar_003537", 8668, 0, 13608, 0, 0
1753, "exemplar_002970", 8668, 0, 13737, 0, 0
1754, "exemplar_002677", 8668, 0, 13698, 0, 0
1755, "exemplar_002379", 8668, 0, 13749, 0, 0
1756, "exemplar_002661", 8668, 0, 13948, 0, 0
1757, "exemplar_001049", 8668, 0, 13730, 0, 0
1758, "exemplar_004015", 8668, 0, 13592, 0, 0
1759, "exemplar_003852", 8668, 0, 13445, 0, 0
1760, "exemplar_002870", 8668, 0, 13740, 0, 0
1761, "exemplar_002291", 8668, 0, 13645, 0, 0
1762, "exemplar_002516", 8668, 0, 13575, 0, 0
1763, "exemplar_000961", 8668, 0, 13749, 0, 0
1764, "exemplar_001798", 8668, 0, 13731, 0, 0
1765, "exemplar_001541", 8668, 0, 13647, 0, 0
1766, "exemplar_002101", 8668, 0, 13344, 0, 0
1767, "exemplar_001471", 8668, 0, 13712, 0, 0
1768, "exemplar_002453", 8668, 0, 13716, 0, 0
1769, "exemplar_000953", 8668, 0, 13438, 0, 0
1770, "exemplar_002394", 8668, 0, 13714, 0, 0
1771, "exemplar_002781", 8668, 0, 13701, 0, 0
1772, "exemplar_002192", 8668, 0, 13740, 0, 0
1773, "exemplar_003119", 8668, 0, 13554, 0, 0
1774, "exemplar_003563", 8668, 0, 13719, 0, 0
1775, "exemplar_001068", 8668, 0, 13737, 0, 0
1776, "exemplar_004748", 8668, 0, 13753, 0, 0
1777, "exemplar_001240", 8668, 0, 13749, 0, 0
1778, "exemplar_001312", 8668, 0, 13664, 0, 0
1779, "exemplar_003806", 8668, 0, 13713, 0, 0
1780, "exemplar_004744", 8668, 0, 13316, 0, 0
1781, "exemplar_002610", 8668, 0, 13729, 0, 0
1782, "exemplar_004070", 8668, 0, 13690, 0, 0
1783, "exemplar_004483", 8668, 0, 13711, 0, 0
1784, "exemplar_004536", 8668, 0, 13696, 0, 0
1785, "exemplar_004140", 8668, 0, 13293, 0, 0
1786, "exemplar_004447", 8668, 0, 13388, 0, 0
1787, "exemplar_001915", 8668, 0, 13707, 0, 0
1788, "exemplar_003572", 8668, 0, 13720, 0, 0
1789, "exemplar_004543", 8668, 0, 13727, 0, 0
1790, "exemplar_001573", 8668, 0, 13288, 0, 0
1791, "exemplar_004264", 8668, 0, 13726, 0, 0
1792, "exemplar_000637", 8668, 0, 13734, 0, 0
1793, "exemplar_001365", 8668, 0, 13601, 0, 0
1794, "exemplar_003301", 8668, 0, 13708, 0, 0
1795, "exemplar_003205", 8668, 0, 13725, 0, 0
1796, "exemplar_002217", 8668, 0, 13421, 0, 0
1797, "exemplar_001393", 8668, 0, 13741, 0, 0
1798, "exemplar_002002", 8668, 0, 13744, 0, 0
1799, "exemplar_000338", 8668, 0, 13762, 0, 0
1800, "exemplar_004652", 8668, 0, 13749, 0, 0
1801, "exemplar_001441", 8668, 0, 13710, 0, 0
1802, "exemplar_001505", 8668, 0, 13727, 0, 0
1803, "exemplar_000282", 8668, 0, 13660, 0, 0
1804, "exemplar_002514", 8668, 0, 13750, 0, 0
1805, "exemplar_004304", 8668, 0, 13675, 0, 0
1806, "exemplar_004042", 8668, 0, 13719, 0, 0
1807, "exemplar_003639", 8668, 0, 13725, 0, 0
1808, "exemplar_000152", 8668, 0, 13429, 0, 0
1809, "exemplar_004181", 8668, 0, 13675, 0, 0
1810, "exemplar_001692", 8668, 0, 13716, 0, 0
1811, "exemplar_002660", 8668, 0, 13438, 0, 0
1812, "exemplar_003718", 8668, 0, 13572, 0, 0
1813, "exemplar_000030", 8668, 0, 13724, 0, 0
1814, "exemplar_001799", 8668, 0, 13378, 0, 0
1815, "exemplar_001699", 8668, 0, 13753, 0, 0
1816, "exemplar_001598", 8668, 0, 13715, 0, 0
1817, "exemplar_003825", 8668, 0, 13736, 0, 0
1818, "exemplar_001481", 8668, 0, 13246, 0, 0
1819, "exemplar_002153", 8668, 0, 13631, 0, 0
1820, "exemplar_001586", 8668, 0, 13370, 0, 0
1821, "exemplar_003672", 8668, 0, 13734, 0, 0
1822, "exemplar_001309", 8668, 0, 13732, 0, 0
1823, "exemplar_001349", 8668, 0, 13719, 0, 0
1824, "exemplar_004373", 8668, 0, 13606, 0, 0
1825, "exemplar_003458", 8668, 0, 13754, 0, 0
1826, "exemplar_001879", 8668, 0, 13745, 0, 0
1827, "exemplar_002798", 8668, 0, 13742, 0, 0
1828, "exemplar_003830", 8668, 0, 13577, 0, 0
1829, "exemplar_002387", 8668, 0, 13739, 0, 0
1830, "exemplar_000042", 8668, 0, 13672, 0, 0
1831, "exemplar_004694", 8668, 0, 13431, 0, 0
1832, "exemplar_002112", 8668, 0, 13746, 0, 0
1833, "exemplar_002079", 8668, 0, 13422, 0, 0
1834, "exemplar_001947", 8668, 0, 14005, 0, 0
1835, "exemplar_000759", 8668, 0, 13304, 0, 0
1836, "exemplar_001543", 8668, 0, 13731, 0, 0
1837, "exemplar_000675", 8668, 0, 13344, 0, 0
1838, "exemplar_002546", 8668, 0, 13634, 0, 0
1839, "exemplar_000985", 8668, 0, 13647, 0, 0
1840, "exemplar_001311", 8668, 0, 13429, 0, 0
1841, "exemplar_001023", 8668, 0, 13702, 0, 0
1842, "exemplar_000892", 8668, 0, 13733, 0, 0
1843, "exemplar_004429", 8668, 0, 13731, 0, 0
1844, "exemplar_003438", 8668, 0, 13714, 0, 0
1845, "exemplar_001348", 8668, 0, 13725, 0, 0
1846, "exemplar_001652", 8668, 0, 13726, 0, 0
1847, "exemplar_001126", 8668, 0, 13328, 0, 0
1848, "exemplar_004513", 8668, 0, 13421, 0, 0
1849, "exemplar_003881", 8668, 0, 13453, 0, 0
1850, "exemplar_004414", 8668, 0, 13656, 0, 0
1851, "exemplar_000826", 8668, 0, 13700, 0, 0
1852, "exemplar_002406", 8668, 0, 13675, 0, 0
1853, "exemplar_001356", 8668, 0, 13661, 0, 0
1854, "exemplar_004529", 8668, 0, 13742, 0, 0
1855, "exemplar_002066", 8668, 0, 13723, 0, 0
1856, "exemplar_004595", 8668, 0, 13739, 0, 0
1857, "exemplar_001479", 8668, 0, 13738, 0, 0
1858, "exemplar_003437", 8668, 0, 13541, 0, 0
1859, "exemplar_003171", 8668, 0, 13534, 0, 0
1860, "exemplar_002425", 8668, 0, 13608, 0, 0
1861, "exemplar_002654", 8668, 0, 13752, 0, 0
1862, "exemplar_001815", 8668, 0, 13731, 0, 0
1863, "exemplar_003993", 8668, 0, 13666, 0, 0
1864, "exemplar_001279", 8668, 0, 13430, 0, 0
1865, "exemplar_003334", 8668, 0, 13420, 0, 0
1866, "exemplar_002502", 8668, 0, 13744, 0, 0
1867, "exemplar_003584", 8668, 0, 13750, 0, 0
1868, "exemplar_004622", 8668, 0, 13742, 0, 0
1869, "exemplar_000346", 8668, 0, 13754, 0, 0
1870, "exemplar_000686", 8668, 0, 13742, 0, 0
1871, "exemplar_003012", 8668, 0, 13718, 0, 0
1872, "exemplar_001387", 8668, 0, 13735, 0, 0
1873, "exemplar_001018", 8668, 0, 13727, 0, 0
1874, "exemplar_002275", 8668, 0, 13262, 0, 0
1875, "exemplar_003829", 8668, 0, 13715, 0, 0
1876, "exemplar_004278", 8668, 0, 13392, 0, 0
1877, "exemplar_002448", 8668, 0, 13708, 0, 0
1878, "exemplar_003968", 8668, 0, 13614, 0, 0
1879, "exemplar_004191", 8668, 0, 13743, 0, 0
1880, "exemplar_000005", 8668, 0, 13691, 0, 0
1881, "exemplar_003532", 8668, 0, 13731, 0, 0
1882, "exemplar_004827", 8668, 0, 13744, 0, 0
1883, "exemplar_002729", 8668, 0, 13222, 0, 0
1884, "exemplar_004796", 8668, 0, 13747, 0, 0
1885, "exemplar_003214", 8668, 0, 13722, 0, 0
1886, "exemplar_001557", 8668, 0, 13738, 0, 0
1887, "exemplar_000750", 8668, 0, 13682, 0, 0
1888, "exemplar_000943", 8668, 0, 13704, 0, 0
1889, "exemplar_001647", 8668, 0, 13288, 0, 0
1890, "exemplar_003703", 8668, 0, 13723, 0, 0
1891, "exemplar_001641", 8668, 0, 13534, 0, 0
1892, "exemplar_002009", 8668, 0, 13744, 0, 0
1893, "exemplar_001448", 8668, 0, 13558, 0, 0
1894, "exemplar_000340", 8668, 0, 13535, 0, 0
1895, "exemplar_004556", 8668, 0, 13658, 0, 0
1896, "exemplar_004407", 8668, 0, 13740, 0, 0
1897, "exemplar_003352", 8668, 0, 13713, 0, 0
1898, "exemplar_001162", 8668, 0, 13561, 0, 0
1899, "exemplar_004428", 8668, 0, 13434, 0, 0
1900, "exemplar_000131", 8668, 0, 13719, 0, 0
1901, "exemplar_001510", 8668, 0, 13553, 0, 0
1902, "exemplar_003355", 8668, 0, 13731, 0, 0
1903, "exemplar_001832", 8668, 0, 13664, 0, 0
1904, "exemplar_001035", 8668, 0, 13727, 0, 0
1905, "exemplar_001386", 8667, 0, 11678, 0, 0
1906, "exemplar_004034", 8667, 0, 11685, 0, 0
1907, "exemplar_001454", 8665, 0, 10543, 0, 0
1908, "exemplar_003142", 8665, 0, 10495, 0, 0
1909, "exemplar_002937", 8665, 0, 13614, 0, 0
1910, "exemplar_003741", 8665, 0, 13515, 0, 0
1911, "exemplar_004592", 8664, 0, 13746, 0, 0
1912, "exemplar_001845", 8664, 0, 13123, 0, 0
1913, "exemplar_003147", 8664, 0, 13098, 0, 0
1914, "exemplar_004471", 8664, 0, 13329, 0, 0
1915, "exemplar_001680", 8664, 0, 13524, 0, 0
1916, "exemplar_002251", 8664, 0, 13347, 0, 0
1917, "exemplar_001687", 8664, 0, 13123, 0, 0
1918, "exemplar_001218", 8664, 0, 13346, 0, 0
1919, "exemplar_003108", 8661, 0, 9927, 0, 0
1920, "exemplar_000802", 8661, 0, 13625, 1, 0
1921, "exemplar_004080", 8658, 0, 13405, 1, 0
1922, "exemplar_001648", 8657, 0, 13515, 0, 0
1923, "exemplar_003565", 8657, 0, 13658, 0, 0
1924, "exemplar_000562", 8657, 0, 13669, 0, 0
1925, "exemplar_003154", 8657, 0, 13259, 0, 0
1926, "exemplar_004189", 8657, 0, 12187, 0, 0
1927, "exemplar_004542", 8657, 0, 13655, 0, 0
1928, "exemplar_002856", 8657, 0, 13398, 0, 0
1929, "exemplar_004203", 8657, 0, 13653, 0, 0
1930, "exemplar_004609", 8657, 0, 13379, 0, 0
1931, "exemplar_000903", 8657, 0, 13404, 0, 0
1932, "exemplar_004472", 8657, 0, 13392, 0, 0
1933, "exemplar_002913", 8657, 0, 12172, 0, 0
1934, "exemplar_004091", 8657, 0, 13390, 0, 0
1935, "exemplar_000133", 8657, 0, 13656, 0, 0
1936, "exemplar_001463", 8657, 0, 13384, 0, 0
1937, "exemplar_002712", 8656, 0, 12078, 0, 0
1938, "exemplar_004476", 8656, 0, 12078, 0, 0
1939, "exemplar_002506", 8655, 0, 13436, 0, 0
1940, "exemplar_000354", 8655, 0, 10492, 0, 0
1941, "exemplar_002446", 8655, 0, 13484, 0, 0
1942, "exemplar_001883", 8655, 0, 13482, 0, 0
1943, "exemplar_001612", 8655, 0, 13447, 0, 0
1944, "exemplar_001577", 8655, 0, 10480, 0, 0
1945, "exemplar_001046", 8655, 0, 13488, 0, 0
1946, "exemplar_004383", 8655, 0, 13171, 0, 0
1947, "exemplar_001414", 8655, 0, 10494, 0, 0
1948, "exemplar_004438", 8655, 0, 13236, 0, 0
1949, "exemplar_001038", 8655, 0, 13504, 0, 0
1950, "exemplar_003920", 8655, 0, 13584, 0, 0
1951, "exemplar_001183", 8655, 0, 13373, 0, 0
1952, "exemplar_001523", 8655, 0, 13178, 0, 0
1953, "exemplar_004173", 8655, 0, 10492, 0, 0
1954, "exemplar_000552", 8655, 0, 10493, 0, 0
1955, "exemplar_003331", 8655, 0, 13212, 0, 0
1956, "exemplar_004059", 8655, 0, 13447, 0, 0
1957, "exemplar_003750", 8654, 0, 13302, 0, 0
1958, "exemplar_000224", 8654, 0, 13019, 0, 0
1959, "exemplar_000528", 8654, 0, 12136, 0, 0
1960, "exemplar_000259", 8654, 0, 13055, 0, 0
1961, "exemplar_004594", 8654, 0, 13027, 0, 0
1962, "exemplar_001084", 8654, 0, 12137, 0, 0
1963, "exemplar_004300", 8654, 0, 13307, 0, 0
1964, "exemplar_000534", 8653, 0, 13178, 0, 0
1965, "exemplar_001534", 8653, 0, 13640, 0, 0
1966, "exemplar_002771", 8653, 0, 13695, 0, 0
1967, "exemplar_002314", 8653, 0, 13779, 0, 0
1968, "exemplar_003557", 8653, 0, 13779, 0, 0
1969, "exemplar_000020", 8648, 0, 13472, 0, 0
1970, "exemplar_003793", 8648, 0, 13458, 0, 0
1971, "exemplar_003619", 8646, 0, 13658, 1, 0
1972, "exemplar_003641", 8645, 0, 13726, 0, 0
1973, "exemplar_001927", 8645, 0, 13712, 0, 0
1974, "exemplar_000159", 8643, 0, 11990, 0, 0
1975, "exemplar_001849", 8643, 0, 12066, 0, 0
1976, "exemplar_003307", 8643, 0, 11991, 0, 0
1977, "exemplar_003824", 8643, 0, 12120, 0, 0
1978, "exemplar_001619", 8642, 0, 13240, 0, 0
1979, "exemplar_001457", 8642, 0, 13515, 0, 0
1980, "exemplar_001291", 8642, 0, 13368, 0, 0
1981, "exemplar_000371", 8642, 0, 13516, 0, 0
1982, "exemplar_002012", 8642, 0, 13648, 0, 0
1983, "exemplar_003622", 8642, 0, 13328, 0, 0
1984, "exemplar_003288", 8642, 0, 13633, 0, 0
1985, "exemplar_002311", 8642, 0, 13328, 0, 0
1986, "exemplar_000546", 8642, 0, 13647, 0, 0
1987, "exemplar_000506", 8638, 0, 13834, 0, 0
1988, "exemplar_001741", 8638, 0, 13819, 0, 0
1989, "exemplar_002287", 8637, 0, 13455, 0, 0
1990, "exemplar_002540", 8637, 0, 13392, 0, 0
1991, "exemplar_001407", 8637, 0, 13290, 0, 0
1992, "exemplar_004758", 8637, 0, 13470, 0, 0
1993, "exemplar_003625", 8637, 0, 13497, 0, 0
1994, "exemplar_004593", 8637, 0, 13453, 0, 0
1995, "exemplar_002710", 8637, 0, 13142, 0, 0
1996, "exemplar_001432", 8637, 0, 13261, 0, 0
1997, "exemplar_003962", 8637, 0, 13391, 0, 0
1998, "exemplar_000246", 8637, 0, 13453, 0, 0
1999, "exemplar_004448", 8637, 0, 13561, 0, 0
2000, "exemplar_003817", 8637, 0, 13349, 0, 0
2001, "exemplar_004115", 8637, 0, 13358, 0, 0
2002, "exemplar_000036", 8637, 0, 13455, 0, 0
2003, "exemplar_001001", 8637, 0, 13509, 0, 0
2004, "exemplar_003341", 8637, 0, 13452, 0, 0
2005, "exemplar_001352", 8637, 0, 13454, 0, 0
2006, "exemplar_003547", 8637, 0, 13548, 0, 0
2007, "exemplar_004276", 8637, 0, 13722, 0, 0
2008, "exemplar_000331", 8637, 0, 13774, 0, 0
2009, "exemplar_004032", 8637, 0, 13760, 0, 0
2010, "exemplar_000000", 8637, 0, 13297, 0, 0
2011, "exemplar_001959", 8636, 0, 13745, 0, 0
2012, "exemplar_004717", 8636, 0, 13522, 0, 0
2013, "exemplar_003298", 8636, 0, 13514, 0, 0
2014, "exemplar_002983", 8636, 0, 13474, 0, 0
2015, "exemplar_003736", 8636, 0, 13768, 0, 0
2016, "exemplar_002475", 8636, 0, 13603, 0, 0
2017, "exemplar_002372", 8636, 0, 13724, 0, 0
2018, "exemplar_000752", 8636, 0, 13687, 0, 0
2019, "exemplar_000365", 8636, 0, 13564, 0, 0
2020, "exemplar_002267", 8636, 0, 13401, 0, 0
2021, "exemplar_000256", 8636, 0, 13387, 0, 0
2022, "exemplar_003697", 8636, 0, 13510, 0, 0
2023, "exemplar_002488", 8636, 0, 13513, 0, 0
2024, "exemplar_002627", 8636, 0, 13724, 0, 0
2025, "exemplar_003814", 8636, 0, 13420, 0, 0
2026, "exemplar_003053", 8636, 0, 13687, 0, 0
2027, "exemplar_002696", 8636, 0, 13755, 0, 0
2028, "exemplar_002708", 8636, 0, 13718, 0, 0
2029, "exemplar_001870", 8636, 0, 13768, 0, 0
2030, "exemplar_000317", 8636, 0, 13526, 0, 0
2031, "exemplar_004794", 8636, 0, 13639, 0, 0
2032, "exemplar_003788", 8636, 0, 13741, 0, 0
2033, "exemplar_003751", 8636, 0, 13749, 0, 0
2034, "exemplar_004558", 8635, 0, 13380, 0, 0
2035, "exemplar_001566", 8635, 0, 13638, 0, 0
2036, "exemplar_001117", 8635, 0, 13762, 0, 0
2037, "exemplar_001043", 8635, 0, 13358, 0, 0
2038, "exemplar_000883", 8630, 0, 13785, 0, 0
2039, "exemplar_002773", 8630, 0, 13785, 0, 0
2040, "exemplar_001531", 8628, 0, 9902, 0, 0
2041, "exemplar_004210", 8628, 0, 10495, 0, 0
2042, "exemplar_003068", 8628, 0, 10495, 0, 0
2043, "exemplar_004716", 8628, 0, 10495, 0, 0
2044, "exemplar_003735", 8628, 0, 10480, 0, 0
2045, "exemplar_004221", 8628, 0, 10438, 0, 0
2046, "exemplar_003069", 8628, 0, 10526, 0, 0
2047, "exemplar_000872", 8628, 0, 10490, 0, 0
2048, "exemplar_001813", 8628, 0, 9862, 0, 0
2049, "exemplar_004322", 8628, 0, 9948, 0, 0
2050, "exemplar_004247", 8628, 0, 13322, 0, 0
2051, "exemplar_000606", 8628, 0, 10494, 0, 0
2052, "exemplar_002548", 8628, 0, 13307, 0, 0
2053, "exemplar_003660", 8628, 0, 10440, 0, 0
2054, "exemplar_002759", 8628, 0, 10495, 0, 0
2055, "exemplar_000897", 8628, 0, 13705, 0, 0
2056, "exemplar_000041", 8628, 0, 10490, 0, 0
2057, "exemplar_002524", 8628, 0, 10480, 0, 0
2058, "exemplar_000102", 8628, 0, 10494, 0, 0
2059, "exemplar_001028", 8628, 0, 13438, 0, 0
2060, "exemplar_003629", 8628, 0, 10494, 0, 0
2061, "exemplar_000818", 8628, 0, 10494, 0, 0
2062, "exemplar_000033", 8628, 0, 10492, 0, 0
2063, "exemplar_004608", 8628, 0, 13719, 0, 0
2064, "exemplar_000747", 8628, 0, 13439, 0, 0
2065, "exemplar_003674", 8628, 0, 10495, 0, 0
2066, "exemplar_000964", 8628, 0, 10527, 0, 0
2067, "exemplar_002684", 8627, 0, 12149, 0, 0
2068, "exemplar_004166", 8627, 0, 12136, 0, 0
2069, "exemplar_001037", 8625, 0, 13899, 0, 0
2070, "exemplar_002827", 8625, 0, 13700, 0, 0
2071, "exemplar_001360", 8625, 0, 12994, 0, 0
2072, "exemplar_004640", 8625, 0, 13565, 0, 0
2073, "exemplar_003595", 8625, 0, 13423, 0, 0
2074, "exemplar_003927", 8625, 0, 13938, 0, 0
2075, "exemplar_001100", 8625, 0, 9941, 0, 0
2076, "exemplar_004039", 8625, 0, 13882, 0, 0
2077, "exemplar_001517", 8625, 0, 13559, 0, 0
2078, "exemplar_000909", 8625, 0, 13436, 0, 0
2079, "exemplar_000638", 8625, 0, 13575, 0, 0
2080, "exemplar_001082", 8625, 0, 13680, 0, 0
2081, "exemplar_000797", 8625, 0, 13697, 0, 0
2082, "exemplar_003684", 8625, 0, 13700, 0, 0
2083, "exemplar_001089", 8625, 0, 13950, 0, 0
2084, "exemplar_004639", 8625, 0, 9926, 0, 0
2085, "exemplar_001256", 8625, 0, 13438, 0, 0
2086, "exemplar_003668", 8624, 0, 13382, 0, 0
2087, "exemplar_002924", 8624, 0, 13382, 0, 0
2088, "exemplar_000803", 8624, 0, 13525, 0, 0
2089, "exemplar_003311", 8624, 0, 13530, 0, 0
2090, "exemplar_001074", 8624, 0, 13528, 0, 0
2091, "exemplar_000587", 8624, 0, 13525, 0, 0
2092, "exemplar_000754", 8621, 0, 13944, 0, 0
2093, "exemplar_002199", 8621, 0, 13175, 0, 0
2094, "exemplar_000610", 8621, 0, 13243, 0, 0
2095, "exemplar_001225", 8621, 0, 13046, 0, 0
2096, "exemplar_002252", 8621, 0, 13373, 0, 0
2097, "exemplar_004075", 8621, 0, 13082, 0, 0
2098, "exemplar_002235", 8621, 0, 13698, 0, 0
2099, "exemplar_002600", 8620, 0, 13482, 0, 0
2100, "exemplar_003862", 8620, 0, 13240, 0, 0
2101, "exemplar_003536", 8620, 0, 12951, 0, 0
2102, "exemplar_004432", 8620, 0, 13525, 0, 0
2103, "exemplar_003978", 8620, 0, 13421, 0, 0
2104, "exemplar_003511", 8620, 0, 13782, 0, 0
2105, "exemplar_000425", 8619, 0, 13508, 0, 0
2106, "exemplar_002777", 8619, 0, 9897, 0, 0
2107, "exemplar_003801", 8619, 0, 13522, 0, 0
2108, "exemplar_003125", 8619, 0, 13240, 0, 0
2109, "exemplar_003810", 8619, 0, 13244, 0, 0
2110, "exemplar_001975", 8619, 0, 13243, 0, 0
2111, "exemplar_000520", 8618, 0, 13735, 0, 0
2112, "exemplar_003798", 8618, 0, 13725, 0, 0
2113, "exemplar_001494", 8618, 0, 13836, 0, 0
2114, "exemplar_001175", 8618, 0, 13837, 0, 0
2115, "exemplar_002401", 8618, 0, 13435, 0, 0
2116, "exemplar_004647", 8618, 0, 13900, 0, 0
2117, "exemplar_003222", 8618, 0, 13676, 0, 0
2118, "exemplar_004074", 8618, 0, 13557, 0, 0
2119, "exemplar_000813", 8618, 0, 13822, 0, 0
2120, "exemplar_004058", 8613, 0, 13570, 0, 0
2121, "exemplar_000709", 8613, 0, 13487, 0, 0
2122, "exemplar_002424", 8613, 0, 13259, 0, 0
2123, "exemplar_001569", 8613, 0, 13558, 0, 0
2124, "exemplar_001063", 8613, 0, 9926, 0, 0
2125, "exemplar_002033", 8613, 0, 13418, 0, 0
2126, "exemplar_004718", 8613, 0, 13678, 0, 0
2127, "exemplar_002380", 8613, 0, 13422, 0, 0
2128, "exemplar_001855", 8613, 0, 13725, 0, 0
2129, "exemplar_002741", 8613, 0, 13348, 0, 0
2130, "exemplar_002510", 8613, 0, 13502, 0, 0
2131, "exemplar_003543", 8613, 0, 9950, 0, 0
2132, "exemplar_002779", 8613, 0, 13649, 0, 0
2133, "exemplar_001199", 8613, 0, 13582, 0, 0
2134, "exemplar_000930", 8613, 0, 13469, 0, 0
2135, "exemplar_003038", 8613, 0, 13754, 0, 0
2136, "exemplar_000490", 8613, 0, 9955, 0, 0
2137, "exemplar_000278", 8613, 0, 13742, 0, 0
2138, "exemplar_000465", 8613, 0, 9950, 0, 0
2139, "exemplar_001952", 8613, 0, 13380, 0, 0
2140, "exemplar_000449", 8613, 0, 13311, 0, 0
2141, "exemplar_001157", 8613, 0, 13422, 0, 0
2142, "exemplar_003921", 8613, 0, 13179, 0, 0
2143, "exemplar_003895", 8613, 0, 13419, 0, 0
2144, "exemplar_002071", 8613, 0, 13592, 0, 0
2145, "exemplar_002499", 8613, 0, 13183, 0, 0
2146, "exemplar_000589", 8613, 0, 13490, 0, 0
2147, "exemplar_002659", 8613, 0, 9956, 0, 0
2148, "exemplar_004077", 8613, 0, 13254, 0, 0
2149, "exemplar_001689", 8613, 0, 13422, 0, 0
2150, "exemplar_004828", 8613, 0, 13752, 0, 0
2151, "exemplar_003826", 8613, 0, 13743, 0, 0
2152, "exemplar_002843", 8613, 0, 9940, 0, 0
2153, "exemplar_001711", 8613, 0, 13734, 0, 0
2154, "exemplar_003313", 8613, 0, 13169, 0, 0
2155, "exemplar_000845", 8613, 0, 13306, 0, 0
2156, "exemplar_002807", 8613, 0, 13609, 0, 0
2157, "exemplar_003823", 8613, 0, 13135, 0, 0
2158, "exemplar_002942", 8613, 0, 13563, 0, 0
2159, "exemplar_001280", 8613, 0, 13526, 0, 0
2160, "exemplar_002657", 8613, 0, 13752, 0, 0
2161, "exemplar_004479", 8613, 0, 13742, 0, 0
2162, "exemplar_001165", 8613, 0, 13743, 0, 0
2163, "exemplar_002259", 8613, 0, 13467, 0, 0
2164, "exemplar_001584", 8613, 0, 13602, 0, 0
2165, "exemplar_000209", 8613, 0, 13733, 0, 0
2166, "exemplar_003645", 8613, 0, 13571, 0, 0
2167, "exemplar_001118", 8613, 0, 13138, 0, 0
2168, "exemplar_000604", 8613, 0, 9950, 0, 0
2169, "exemplar_000082", 8613, 0, 13739, 0, 0
2170, "exemplar_003663", 8613, 0, 13589, 0, 0
2171, "exemplar_004073", 8612, 0, 13258, 0, 0
2172, "exemplar_000785", 8612, 0, 13739, 0, 0
2173, "exemplar_000316", 8612, 0, 13725, 0, 0
2174, "exemplar_001055", 8612, 0, 13585, 0, 0
2175, "exemplar_001757", 8612, 0, 13487, 0, 0
2176, "exemplar_001675", 8612, 0, 13275, 0, 0
2177, "exemplar_004539", 8612, 0, 13610, 0, 0
2178, "exemplar_002456", 8612, 0, 13705, 0, 0
2179, "exemplar_004655", 8612, 0, 13605, 0, 0
2180, "exemplar_003781", 8612, 0, 13696, 0, 0
2181, "exemplar_004296", 8612, 0, 13221, 0, 0
2182, "exemplar_002310", 8612, 0, 13732, 0, 0
2183, "exemplar_001410", 8612, 0, 13667, 0, 0
2184, "exemplar_001793", 8612, 0, 13730, 0, 0
2185, "exemplar_002305", 8612, 0, 13609, 0, 0
2186, "exemplar_001802", 8612, 0, 13612, 0, 0
2187, "exemplar_003597", 8612, 0, 13610, 0, 0
2188, "exemplar_004308", 8612, 0, 13726, 0, 0
2189, "exemplar_002034", 8612, 0, 13660, 0, 0
2190, "exemplar_003937", 8612, 0, 13638, 0, 0
2191, "exemplar_000630", 8612, 0, 13460, 0, 0
2192, "exemplar_001347", 8612, 0, 13659, 0, 0
2193, "exemplar_001808", 8612, 0, 13603, 0, 0
2194, "exemplar_001861", 8612, 0, 13686, 0, 0
2195, "exemplar_000242", 8612, 0, 13866, 0, 0
2196, "exemplar_001604", 8612, 0, 13591, 0, 0
2197, "exemplar_004406", 8612, 0, 13749, 0, 0
2198, "exemplar_001707", 8612, 0, 13521, 0, 0
2199, "exemplar_004250", 8612, 0, 13543, 0, 0
2200, "exemplar_002503", 8612, 0, 13726, 0, 0
2201, "exemplar_004669", 8612, 0, 13698, 0, 0
2202, "exemplar_001838", 8612, 0, 13731, 0, 0
